,Portfolio,AssetType,AssetNumber,Ticker,Name,Units,CurrentMarketValue,AverageCost,LastPrice,CurrentWeight,PostTradeMarketValue,PostTradeWeight,IndicativeYield,OptPC,OptStrike,OptExpiryYYYYMMDD,symbol,max_date,VALUE_DATE,EXPIRY,STRIKE,RISK_MULTIPLIER,RISK_UNITS
222,BDEQ_Portfolio,OP,21,GOOGL US I1721B270000 Equity,Alphabet Inc,-1.0,-10364.3048,30.4,79.100006,-0.0,-10364.0,-0.0,0.0,C,2700.0,20210917,GOOGL,2050-12-31,2021-08-18,2021-09-17,2700.0,100.0,-100.0
223,BDEQ_Portfolio,OP,22,CBOE US I1721C130000 Equity,Cboe Global Markets Inc,-39.0,-11077.56,1.7,1.75,-0.0,-11078.0,-0.0,0.0,C,130.0,20210917,CBOE,2050-12-31,2021-08-18,2021-09-17,130.0,100.0,-3900.0
224,BDEQ_Portfolio,OP,23,MSFT US I1721C285000 Equity,Microsoft Corp,-17.0,-24250.7044,3.1,11.05,-0.1,-24251.0,-0.1,0.0,C,285.0,20210917,MSFT,2050-12-31,2021-08-18,2021-09-17,285.0,100.0,-1700.0
225,BDEQ_Portfolio,OP,24,AAPL US I1721C145000 Equity,Apple Inc,-29.0,-27823.2974,2.0,7.45,-0.1,-27823.0,-0.1,0.0,C,145.0,20210917,AAPL,2050-12-31,2021-08-18,2021-09-17,145.0,100.0,-2900.0
226,BDEQ_Portfolio,OP,25,MELI US I1721B170000 Equity,MercadoLibre Inc,-2.0,-30373.3448,25.5,114.199997,-0.1,-30373.0,-0.1,0.0,C,1700.0,20210917,MELI,2050-12-31,2021-08-18,2021-09-17,1700.0,100.0,-200.0
227,BDEQ_Portfolio,OP,26,SPY US U0721C400000 Equity,SPDR S&P 500 ETF Trust,-500.0,-41659.2017,1.923,0.65,-0.1,-41659.0,-0.1,0.0,P,400.0,20210907,SPY,2050-12-31,2021-08-18,2021-09-07,400.0,100.0,-50000.0
228,BDEQ_Portfolio,OP,27,INTU US I1721C480000 Equity,Intuit Inc,-6.0,-45825.12,20.7,57.299988,-0.2,-45825.0,-0.2,0.0,C,480.0,20210917,INTU,2050-12-31,2021-08-18,2021-09-17,480.0,100.0,-600.0
229,BDEQ_Portfolio,OP,28,SPY US U1721C415000 Equity,SPDR S&P 500 ETF Trust,-200.0,-57817.919,6.0686,2.27,-0.2,-57818.0,-0.2,0.0,P,415.0,20210917,SPY,2050-12-31,2021-08-18,2021-09-17,415.0,100.0,-20000.0
230,BDEQ_Portfolio,OP,29,COIN US U1721C285000 Equity,Coinbase Global Inc,-30.0,-150730.5716,57.8,38.600006,-0.5,-150731.0,-0.5,0.0,P,285.0,20210917,COIN,2050-12-31,2021-08-18,2021-09-17,285.0,100.0,-3000.0
231,BDEQ_Portfolio,OP,30,SPY US U1721C410000 Equity,SPDR S&P 500 ETF Trust,-1000.0,-242380.8096,2.625,1.9,-0.9,-242381.0,-0.9,0.0,P,410.0,20210917,SPY,2050-12-31,2021-08-18,2021-09-17,410.0,100.0,-100000.0
232,BDEQ_Portfolio,CA,1,OPXBCI56 Curncy,#N/A Field Not Applicable,20000000.0,65538.7309,1.04,0.327694,0.2,65539.0,0.2,0.0,,0.0,,OPXBCI56,2050-12-31,2021-08-18,,1.0,1.0,20000000.0
233,BDEQ_Portfolio,CA,2,USD Curncy,USDUSD Spot Exchange Rate - Price of 1 USD in USD,1688.0,2130.7292,1.0,0.0,0.0,2131.0,0.0,0.0,,0.0,,USD,2050-12-31,2021-08-18,,1.0,1.0,1688.0
234,BDEQ_Portfolio,CA,3,EUR/CAD 8/18/2021 Curncy,EUR/CAD R  8/18/2021,-163.0,0.0,1.4788,1.477996,0.0,0.0,0.0,0.0,,0.0,,EUR/CAD,2050-12-31,2021-08-18,,1.0,1.0,-163.0
235,BDEQ_Portfolio,CA,4,EUR/CAD 8/18/2021 Curncy,EUR/CAD R  8/18/2021,111.0,0.0,1.4788,1.477996,0.0,0.0,0.0,0.0,,0.0,,EUR/CAD,2050-12-31,2021-08-18,,1.0,1.0,111.0
236,BDEQ_Portfolio,CA,5,USD Curncy,USDUSD Spot Exchange Rate - Price of 1 USD in USD,-184989.0,-233530.6186,1.0,0.0,-0.8,-233531.0,-0.8,0.0,,0.0,,USD,2050-12-31,2021-08-18,,1.0,1.0,-184989.0
237,BDEQ_Portfolio,CA,6,CAD Curncy,USDCAD Spot Exchange Rate - Price of 1 USD in CAD,-362156.0,-362155.8,1.0,0.0,-1.3,-362156.0,-1.3,0.0,,0.0,,CAD,2050-12-31,2021-08-18,,1.0,1.0,-362156.0
